source	reason	title	company	location	url
greenhouse-api	title	Staff AI Engineer - Notebooks	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7629288/?gh_jid=7629288
greenhouse-api	title	Staff Application Security Engineer	Datadog	Boston, Massachusetts, USA; New York, New York, USA	https://careers.datadoghq.com/detail/7777798/?gh_jid=7777798
greenhouse-api	title	Staff Applied Scientist - Agentic Interfaces	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7964141/?gh_jid=7964141
greenhouse-api	title	Staff Applied Scientist - Dashboards	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7984962/?gh_jid=7984962
greenhouse-api	title	Staff GenAI Engineer - Application Performance Monitoring (APM)	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7974511/?gh_jid=7974511
greenhouse-api	title	Staff Product Designer, APM	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7989348/?gh_jid=7989348
greenhouse-api	title	Staff Product Designer - Metrics	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7954958/?gh_jid=7954958
greenhouse-api	title	Staff Software Engineer	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/3210217/?gh_jid=3210217
greenhouse-api	title	Staff Software Engineer - Logs Management	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7635298/?gh_jid=7635298
greenhouse-api	title	Staff Software Engineer - Logs Observability Pipelines	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7743369/?gh_jid=7743369
greenhouse-api	title	Staff Software Engineer - ML Observability	Datadog	Boston, Massachusetts, USA; New York, New York, USA	https://careers.datadoghq.com/detail/7107437/?gh_jid=7107437
greenhouse-api	title	Staff Statistics Engineer - Feature Flagging and Experimentation	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7144531/?gh_jid=7144531
greenhouse-api	title	Staff Visual Designer, Design Lab	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7496207/?gh_jid=7496207
greenhouse-api	title	Strategic Account Executive	Datadog	Mexico City, Mexico	https://careers.datadoghq.com/detail/7131396/?gh_jid=7131396
greenhouse-api	title	Strategic Account Executive	Datadog	Chile, Remote	https://careers.datadoghq.com/detail/7131404/?gh_jid=7131404
greenhouse-api	title	Strategic Account Executive	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7131386/?gh_jid=7131386
greenhouse-api	title	Strategic Account Executive	Datadog	North Carolina, USA, Remote; South Carolina, USA, Remote	https://careers.datadoghq.com/detail/7131363/?gh_jid=7131363
greenhouse-api	title	Strategic Account Executive	Datadog	California, USA, Remote	https://careers.datadoghq.com/detail/7155024/?gh_jid=7155024
greenhouse-api	title	Strategic Account Executive	Datadog	Seoul, South Korea	https://careers.datadoghq.com/detail/7142205/?gh_jid=7142205
greenhouse-api	title	Strategic Account Executive	Datadog	Jakarta, Indonesia	https://careers.datadoghq.com/detail/7131726/?gh_jid=7131726
greenhouse-api	title	Strategic Account Executive	Datadog	Texas, USA, Remote	https://careers.datadoghq.com/detail/7134079/?gh_jid=7134079
greenhouse-api	title	Strategic Account Executive	Datadog	Boston, Massachusetts, USA	https://careers.datadoghq.com/detail/7117086/?gh_jid=7117086
greenhouse-api	title	Strategic Account Executive	Datadog	District of Columbia, USA, Remote; Maryland, USA, Remote; Virginia, USA, Remote	https://careers.datadoghq.com/detail/7057036/?gh_jid=7057036
greenhouse-api	title	Strategic Account Executive	Datadog	Sao Paulo, Brazil	https://careers.datadoghq.com/detail/7055008/?gh_jid=7055008
greenhouse-api	title	Strategic Account Executive	Datadog	Canada, Remote	https://careers.datadoghq.com/detail/6522865/?gh_jid=6522865
greenhouse-api	title	Strategic Account Executive	Datadog	Minnesota, USA, Remote	https://careers.datadoghq.com/detail/6522747/?gh_jid=6522747
greenhouse-api	title	Strategic Account Executive	Datadog	Michigan, USA, Remote; Ohio, USA, Remote; Pennsylvania, USA, Remote	https://careers.datadoghq.com/detail/6522736/?gh_jid=6522736
greenhouse-api	title	Strategic Account Executive	Datadog	Georgia, USA, Remote; Tennessee, USA, Remote	https://careers.datadoghq.com/detail/6522720/?gh_jid=6522720
greenhouse-api	title	Strategic Account Executive	Datadog	Florida, USA, Remote	https://careers.datadoghq.com/detail/6242929/?gh_jid=6242929
greenhouse-api	title	Strategic Account Executive	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/6016967/?gh_jid=6016967
greenhouse-api	title	Strategic Account Executive	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/5496357/?gh_jid=5496357
greenhouse-api	title	Strategic Account Executive (Benelux)	Datadog	Amsterdam, The Netherlands	https://careers.datadoghq.com/detail/5581254/?gh_jid=5581254
greenhouse-api	title	Strategic Account Executive (DACH)	Datadog	Germany, Remote	https://careers.datadoghq.com/detail/5511968/?gh_jid=5511968
greenhouse-api	title	Strategic Account Executive (FED)	Datadog	Canberra, Australia	https://careers.datadoghq.com/detail/7645709/?gh_jid=7645709
greenhouse-api	title	Strategic Account Executive (FED)	Datadog	District of Columbia, USA, Remote; Maryland, USA, Remote; Virginia, USA, Remote	https://careers.datadoghq.com/detail/7155359/?gh_jid=7155359
greenhouse-api	title	Strategic Account Executive (Hong Kong Market)	Datadog	Singapore, Singapore	https://careers.datadoghq.com/detail/7442122/?gh_jid=7442122
greenhouse-api	title	Strategic Account Executive (Iberia)	Datadog	Madrid, Spain	https://careers.datadoghq.com/detail/6572400/?gh_jid=6572400
greenhouse-api	title	Strategic Account Executive - Paris	Datadog	Paris, France	https://careers.datadoghq.com/detail/7101117/?gh_jid=7101117
greenhouse-api	title	Strategic Account Executive, Public Sector Japan, FED	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7439569/?gh_jid=7439569
greenhouse-api	title	Strategic Account Executive, Public Sector Japan, FED	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7439149/?gh_jid=7439149
greenhouse-api	title	Strategic Account Executive, Public Sector Japan, SLED	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7439152/?gh_jid=7439152
greenhouse-api	title	Strategic Account Executive, Public Sector Japan, SLED	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7439573/?gh_jid=7439573
greenhouse-api	title	Strategic Account Executive (Rome - Italy)	Datadog	Rome, Italy	https://careers.datadoghq.com/detail/5742916/?gh_jid=5742916
greenhouse-api	title	Strategic Account Executive (Saudi Arabia)	Datadog	Riyadh, Saudi Arabia	https://careers.datadoghq.com/detail/7338800/?gh_jid=7338800
greenhouse-api	title	Strategic Account Executive (SLED)	Datadog	Boston, Massachusetts, USA; New York, New York, USA	https://careers.datadoghq.com/detail/7314667/?gh_jid=7314667
greenhouse-api	title	Strategic Account Executive (SLED)	Datadog	Melbourne, Australia	https://careers.datadoghq.com/detail/7919513/?gh_jid=7919513
greenhouse-api	title	Strategic Account Executive (SLED)	Datadog	Kansas, USA, Remote; Missouri, USA, Remote; Washington, USA, Remote	https://careers.datadoghq.com/detail/6430945/?gh_jid=6430945
greenhouse-api	title	Strategic Account Executive (SLED)	Datadog	Texas, USA, Remote	https://careers.datadoghq.com/detail/7453034/?gh_jid=7453034
greenhouse-api	title	Strategic Account Executive (Switzerland)	Datadog	Switzerland, Remote	https://careers.datadoghq.com/detail/5416261/?gh_jid=5416261
greenhouse-api	title	Strategic Account Executive (UKI)	Datadog	London, United Kingdom	https://careers.datadoghq.com/detail/5622381/?gh_jid=5622381
greenhouse-api	title	Strategic Account Executive (UKI) - Public Sector	Datadog	London, United Kingdom	https://careers.datadoghq.com/detail/7591735/?gh_jid=7591735
greenhouse-api	title	Strategic Account Executive (Vietnam Market)	Datadog	Singapore, Singapore	https://careers.datadoghq.com/detail/7515110/?gh_jid=7515110
greenhouse-api	title	Technical Account Manager 2 - Denver	Datadog	Denver, Colorado, USA	https://careers.datadoghq.com/detail/7834561/?gh_jid=7834561
greenhouse-api	title	Technical Account Manager 2 - EMEA	Datadog	Amsterdam, The Netherlands; Dublin, Ireland; London, United Kingdom	https://careers.datadoghq.com/detail/7862489/?gh_jid=7862489
greenhouse-api	title	Technical Account Manager 2 - NYC	Datadog	New York, New York, USA	https://careers.datadoghq.com/detail/7834547/?gh_jid=7834547
greenhouse-api	title	Technical Account Manager 2 - San Francisco	Datadog	San Francisco, California, USA	https://careers.datadoghq.com/detail/7989146/?gh_jid=7989146
greenhouse-api	title	Technical Account Manager 2 - São Paulo	Datadog	Sao Paulo, Brazil	https://careers.datadoghq.com/detail/7834545/?gh_jid=7834545
greenhouse-api	title	Technical Account Manager 2 (Thai Speaking)	Datadog	Thailand, Remote	https://careers.datadoghq.com/detail/7708309/?gh_jid=7708309
greenhouse-api	title	Technical Account Manager 3 - London	Datadog	Dublin, Ireland; London, United Kingdom	https://careers.datadoghq.com/detail/7839435/?gh_jid=7839435
greenhouse-api	title	Technical Account Manager 3 - Madrid	Datadog	Madrid, Spain	https://careers.datadoghq.com/detail/7982225/?gh_jid=7982225
greenhouse-api	title	Technical Account Manager 3 - Sao Paulo	Datadog	Sao Paulo, Brazil	https://careers.datadoghq.com/detail/7458825/?gh_jid=7458825
greenhouse-api	title	Technical Escalations Engineer 2 (APM - Java/Proxy/C++) - Mexico City	Datadog	Mexico City, Mexico	https://careers.datadoghq.com/detail/7991271/?gh_jid=7991271
greenhouse-api	title	Technical Support Engineer 1	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7813863/?gh_jid=7813863
greenhouse-api	title	Technical Support Engineer 1	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/7812351/?gh_jid=7812351
greenhouse-api	title	Technical Support Engineer 1	Datadog	Bangalore, India	https://careers.datadoghq.com/detail/7978468/?gh_jid=7978468
greenhouse-api	title	Technical Support Engineer 1	Datadog	Dublin, Ireland	https://careers.datadoghq.com/detail/7979808/?gh_jid=7979808
greenhouse-api	title	Technical Support Engineer 1	Datadog	Sydney, Australia	https://careers.datadoghq.com/detail/7948503/?gh_jid=7948503
greenhouse-api	title	Technical Support Engineer 1 - 2	Datadog	Seoul, South Korea	https://careers.datadoghq.com/detail/6882229/?gh_jid=6882229
greenhouse-api	title	Technical Support Engineer 1 - 2	Datadog	Seoul, South Korea	https://careers.datadoghq.com/detail/6883301/?gh_jid=6883301
greenhouse-api	title	Technical Support Engineer 1 (Mexico City)	Datadog	Mexico City, Mexico	https://careers.datadoghq.com/detail/7905762/?gh_jid=7905762
greenhouse-api	title	Technical Support Engineer 2	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/6761448/?gh_jid=6761448
greenhouse-api	title	Technical Support Engineer 2	Datadog	Seoul, South Korea	https://careers.datadoghq.com/detail/7477573/?gh_jid=7477573
greenhouse-api	title	Technical Support Engineer 2	Datadog	Tokyo, Japan	https://careers.datadoghq.com/detail/6759702/?gh_jid=6759702
greenhouse-api	title	Technical Support Engineer 2	Datadog	Sydney, Australia	https://careers.datadoghq.com/detail/7948505/?gh_jid=7948505
greenhouse-api	title	Technical Support Engineer 2 (Brazil)	Datadog	Sao Paulo, Brazil	https://careers.datadoghq.com/detail/7858550/?gh_jid=7858550
greenhouse-api	title	Technical Support Engineer 2 (Mexico City)	Datadog	Mexico City, Mexico	https://careers.datadoghq.com/detail/7905764/?gh_jid=7905764
greenhouse-api	title	Technical Support Engineer 2, Premier - EMEA	Datadog	Amsterdam, The Netherlands; Dublin, Ireland; Paris, France	https://careers.datadoghq.com/detail/7496253/?gh_jid=7496253
greenhouse-api	title	Technical Support Engineer 2, Premier - San Francisco	Datadog	San Francisco, California, USA	https://careers.datadoghq.com/detail/7449072/?gh_jid=7449072
greenhouse-api	title	Technical Support Engineer 3, Premier - San Francisco	Datadog	San Francisco, California, USA	https://careers.datadoghq.com/detail/7758574/?gh_jid=7758574
greenhouse-api	title	ソリューションアーキテクト (プリセールス)	Databricks	Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8437000002
greenhouse-api	title	デリバリーソリューションアーキテクト	Databricks	Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8428882002
greenhouse-api	title	Account Executive - Federal	Databricks	Australian Capital Territory, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8441877002
greenhouse-api	title	Account Executive - Public Sector	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=8438983002
greenhouse-api	title	Account Executive, Singapore	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=7726495002
greenhouse-api	title	Account Executive - West	Databricks	Mumbai, India	https://databricks.com/company/careers/open-positions/job?gh_jid=6918763002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Melbourne, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8330188002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Remote - India	https://databricks.com/company/careers/open-positions/job?gh_jid=8099751002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=8503080002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Remote - France	https://databricks.com/company/careers/open-positions/job?gh_jid=8551533002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Remote - Netherlands	https://databricks.com/company/careers/open-positions/job?gh_jid=8560401002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Seoul, South Korea	https://databricks.com/company/careers/open-positions/job?gh_jid=8574655002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Remote - Spain	https://databricks.com/company/careers/open-positions/job?gh_jid=8560407002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Sydney, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8298792002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	Remote - Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8560393002
greenhouse-api	title	AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector	Databricks	Maryland; Virginia; Washington, D.C.	https://databricks.com/company/careers/open-positions/job?gh_jid=8546365002
greenhouse-api	title	AI Solutions Architect (Pre-sales) - Strategic Accounts	Databricks	Amsterdam, Netherlands	https://databricks.com/company/careers/open-positions/job?gh_jid=8501390002
greenhouse-api	title	Analyst, Talent Acquisition Operations	Databricks	Belgrade, Serbia	https://databricks.com/company/careers/open-positions/job?gh_jid=8555819002
greenhouse-api	title	APJ Manufacturing & Automotive Industry GTM Leader	Databricks	Seoul, South Korea; Singapore; Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8495065002
greenhouse-api	title	Business Development Representative	Databricks	Chicago, Illinois	https://databricks.com/company/careers/open-positions/job?gh_jid=8423165002
greenhouse-api	title	Business Development Representative	Databricks	New York City, New York	https://databricks.com/company/careers/open-positions/job?gh_jid=8423158002
greenhouse-api	title	Business Development Representative	Databricks	Heredia, Costa Rica	https://databricks.com/company/careers/open-positions/job?gh_jid=8575801002
greenhouse-api	title	Business Development Representative	Databricks	Sao Paulo, Brazil	https://databricks.com/company/careers/open-positions/job?gh_jid=7529380002
greenhouse-api	title	Business Development Representative (French Speaking)	Databricks	Chicago, Illinois	https://databricks.com/company/careers/open-positions/job?gh_jid=8459910002
greenhouse-api	title	Business Operations Associate	Databricks	Bengaluru, India; Mumbai, India	https://databricks.com/company/careers/open-positions/job?gh_jid=8482370002
greenhouse-api	title	Business Value Consultant, Financial Services	Databricks	New York City, New York	https://databricks.com/company/careers/open-positions/job?gh_jid=8449858002
greenhouse-api	title	Candidate Experience Coordinator	Databricks	Bellevue, Washington; Seattle, Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=6174735002
greenhouse-api	title	Chief of Staff, to the CPO	Databricks	San Francisco, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8479022002
greenhouse-api	title	Core Account Executive, Nordics (Digital Natives)	Databricks	Stockholm, Sweden	https://databricks.com/company/careers/open-positions/job?gh_jid=8460871002
greenhouse-api	title	Core Account Executive - Public Sector	Databricks	Sydney, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8441865002
greenhouse-api	title	Counsel, Commercial	Databricks	Bellevue, Washington; Denver, Colorado; Mountain View, California; New York City, New York; San Francisco, California; Seattle, Washington; Washington, D.C.	https://databricks.com/company/careers/open-positions/job?gh_jid=8463179002
greenhouse-api	title	Customer Enablement Specialist	Databricks	Bellevue, Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=8431927002
greenhouse-api	title	Customer Enablement Specialist	Databricks	Bellevue, Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=8431935002
greenhouse-api	title	Cyber Security GTM Leader	Databricks	Central - United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8582312002
greenhouse-api	location	Data & AI Platform Architect (Professional Services)	Databricks	Paris, France	https://databricks.com/company/careers/open-positions/job?gh_jid=8556371002
greenhouse-api	location	Data and AI Solution Architect (Professional Services)	Databricks	Munich, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8554531002
greenhouse-api	title	Data Platform Solutions Architect (Professional Services) - Emerging Enterprise & DNB	Databricks	London, United Kingdom	https://databricks.com/company/careers/open-positions/job?gh_jid=8439047002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8450551002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Finland; Remote - Denmark; Stockholm, Sweden	https://databricks.com/company/careers/open-positions/job?gh_jid=8441894002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Paris, France	https://databricks.com/company/careers/open-positions/job?gh_jid=8575048002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Paris, France	https://databricks.com/company/careers/open-positions/job?gh_jid=8575046002
greenhouse-api	title	Delivery Solutions Architect	Databricks	London, United Kingdom	https://databricks.com/company/careers/open-positions/job?gh_jid=8549681002
greenhouse-api	title	Delivery Solutions Architect	Databricks	London, United Kingdom	https://databricks.com/company/careers/open-positions/job?gh_jid=8452394002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=8465963002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Brisbane, Australia; Melbourne, Australia; Western Australia, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8476496002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Seoul, South Korea	https://databricks.com/company/careers/open-positions/job?gh_jid=8482406002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Munich, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8575044002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Vancouver, Canada	https://databricks.com/company/careers/open-positions/job?gh_jid=8549044002
greenhouse-api	title	Delivery Solutions Architect	Databricks	Amsterdam, Netherlands	https://databricks.com/company/careers/open-positions/job?gh_jid=8554842002
greenhouse-api	title	Delivery Solutions Architect - Communications, Media, Entertainment & Games	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8568063002
greenhouse-api	title	Delivery Solutions Architect - Digital Native Business	Databricks	Remote - California; Remote - Oregon; Remote - Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=8548986002
greenhouse-api	title	Delivery Solutions Architect - Digital Native Business	Databricks	Remote - Massachusetts; Remote - New York; Remote - Pennsylvania; Remote - Washington D.C.	https://databricks.com/company/careers/open-positions/job?gh_jid=8548984002
greenhouse-api	title	Delivery Solutions Architect - Financial Services	Databricks	Georgia; Illinois; Massachusetts; New York; North Carolina; Washington, D.C.	https://databricks.com/company/careers/open-positions/job?gh_jid=8442976002
greenhouse-api	title	Delivery Solutions Architect - Healthcare & Life Sciences	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8476399002
greenhouse-api	title	Delivery Solutions Architect - High-Tech & Manufacturing	Databricks	Remote - Illinois	https://databricks.com/company/careers/open-positions/job?gh_jid=8590024002
greenhouse-api	title	Delivery Solutions Architect - High-Tech & Manufacturing	Databricks	Remote - Texas	https://databricks.com/company/careers/open-positions/job?gh_jid=8549046002
greenhouse-api	title	Delivery Solutions Architect - High-Tech & Manufacturing	Databricks	Oklahoma	https://databricks.com/company/careers/open-positions/job?gh_jid=8590030002
greenhouse-api	title	Delivery Solutions Architect - High-Tech & Manufacturing	Databricks	Kansas	https://databricks.com/company/careers/open-positions/job?gh_jid=8590029002
greenhouse-api	title	Delivery Solutions Architect - High-Tech & Manufacturing	Databricks	Minnesota	https://databricks.com/company/careers/open-positions/job?gh_jid=8590026002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Maryland	https://databricks.com/company/careers/open-positions/job?gh_jid=8540465002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - Oregon	https://databricks.com/company/careers/open-positions/job?gh_jid=8555913002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=8555912002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - Washington D.C.	https://databricks.com/company/careers/open-positions/job?gh_jid=8540462002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Philadelphia, Pennsylvania	https://databricks.com/company/careers/open-positions/job?gh_jid=8540464002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - Virginia	https://databricks.com/company/careers/open-positions/job?gh_jid=8540463002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Charlotte, North Carolina	https://databricks.com/company/careers/open-positions/job?gh_jid=8559315002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - New York	https://databricks.com/company/careers/open-positions/job?gh_jid=8540466002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	Remote - California	https://databricks.com/company/careers/open-positions/job?gh_jid=8535384002
greenhouse-api	title	Delivery Solutions Architect - Public Sector	Databricks	New Jersey	https://databricks.com/company/careers/open-positions/job?gh_jid=8550331002
greenhouse-api	title	Delivery Solutions Architect - Startups & Emerging Enterprise	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8476401002
greenhouse-api	title	Deployment Strategist	Databricks	Sydney, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8516118002
greenhouse-api	title	Deployment Strategist	Databricks	London, United Kingdom	https://databricks.com/company/careers/open-positions/job?gh_jid=8548183002
greenhouse-api	title	Deployment Strategist	Databricks	United States; USCA	https://databricks.com/company/careers/open-positions/job?gh_jid=8463063002
greenhouse-api	title	Digital Native Account Executive	Databricks	Seoul, South Korea	https://databricks.com/company/careers/open-positions/job?gh_jid=8525890002
greenhouse-api	title	Digital Native Go-to-Market (GTM) Leader	Databricks	San Francisco, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8495071002
greenhouse-api	title	Director, AI Forward Deployed Engineering (FDE)	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8515642002
greenhouse-api	title	Director, Corporate FP&A	Databricks	San Francisco, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8026734002
greenhouse-api	title	Director, Engineering Governance- Bellevue, WA	Databricks	Mountain View, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8295772002
greenhouse-api	title	Director, Engineering Governance- Mountain View, CA	Databricks	Mountain View, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8295622002
greenhouse-api	title	Director, Enterprise - Retail & CPG	Databricks	Hesse, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8287373002
greenhouse-api	title	Director, Enterprise - Retail & CPG, m/f/d	Databricks	Munich, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8285493002
greenhouse-api	title	Director, Enterprise - Retail & CPG, m/f/d	Databricks	North Rhine-Westphalia, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8287372002
greenhouse-api	title	Director, Enterprise Sales	Databricks	Remote - Denmark	https://databricks.com/company/careers/open-positions/job?gh_jid=8507762002
greenhouse-api	title	Director, Enterprise Sales - Digital Natives	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8346099002
greenhouse-api	title	Director, Enterprise Sales, Public Sector	Databricks	Ottawa, Canada	https://databricks.com/company/careers/open-positions/job?gh_jid=8538833002
greenhouse-api	title	Director, Field Engineering	Databricks	Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8397558002
greenhouse-api	title	Director, Field Engineering	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=8397564002
greenhouse-api	title	Director, Field Engineering	Databricks	Toronto, Canada	https://databricks.com/company/careers/open-positions/job?gh_jid=8397552002
greenhouse-api	title	Director, Finance Transformation	Databricks	Bellevue, Washington; Denver, Colorado; Mountain View, California; San Francisco, California; Seattle, Washington	https://databricks.com/company/careers/open-positions/job?gh_jid=8415095002
greenhouse-api	title	Director, Lakebase Sales Specialist	Databricks	Toronto, Canada	https://databricks.com/company/careers/open-positions/job?gh_jid=8569596002
greenhouse-api	title	Director, Lakebase Sales Specialist	Databricks	Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8569624002
greenhouse-api	title	Director, Lakebase Sales Specialist- Financial Services	Databricks	New York City, New York	https://databricks.com/company/careers/open-positions/job?gh_jid=8569608002
greenhouse-api	title	Director, Lakebase Sales Specialists	Databricks	Sydney, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8569622002
greenhouse-api	title	Director, Lakebase Sales Specialists	Databricks	Melbourne, Australia	https://databricks.com/company/careers/open-positions/job?gh_jid=8585150002
greenhouse-api	title	Director, Lakebase Sales Specialists	Databricks	Bengaluru, India	https://databricks.com/company/careers/open-positions/job?gh_jid=8569627002
greenhouse-api	title	Director, Lakebase Sales Specialists - Retail	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8569600002
greenhouse-api	title	Director of Engineering	Databricks	Bengaluru, India	https://databricks.com/company/careers/open-positions/job?gh_jid=7896551002
greenhouse-api	title	Director of Engineering (Data Infrastructure)	Databricks	Bengaluru, India	https://databricks.com/company/careers/open-positions/job?gh_jid=8290810002
greenhouse-api	title	Director of Internal Communications	Databricks	San Francisco, California	https://databricks.com/company/careers/open-positions/job?gh_jid=8453290002
greenhouse-api	title	Director, Partner Account Manager - Accenture APJ	Databricks	Singapore	https://databricks.com/company/careers/open-positions/job?gh_jid=8439176002
greenhouse-api	title	Director, Strategic Accounts - Logistics & Tech, m/f/d	Databricks	Hesse, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8403550002
greenhouse-api	title	Director, Strategic Accounts - Logistics & Tech, m/f/d	Databricks	Munich, Germany	https://databricks.com/company/careers/open-positions/job?gh_jid=8388585002
greenhouse-api	title	Director,Technical Solutions (Big Data/ AI)	Databricks	Bengaluru, India	https://databricks.com/company/careers/open-positions/job?gh_jid=8409447002
greenhouse-api	title	Director, Travel & Expense	Databricks	San Francisco, California; United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8582308002
greenhouse-api	title	EMEA Energy Industry Go-To-Market (GTM) Leader	Databricks	EMEA; Germany; London, United Kingdom; Paris, France; Remote - Netherlands	https://databricks.com/company/careers/open-positions/job?gh_jid=8495059002
greenhouse-api	title	Emerging Enterprise Account Executive	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=7716357002
greenhouse-api	title	Emerging Enterprise Core Account Executive	Databricks	United States	https://databricks.com/company/careers/open-positions/job?gh_jid=8438946002
greenhouse-api	title	Engagement Manager	Databricks	Tokyo, Japan	https://databricks.com/company/careers/open-positions/job?gh_jid=8501186002
greenhouse-api	title	Engineering Manager - Backend	Databricks	Amsterdam, Netherlands	https://databricks.com/company/careers/open-positions/job?gh_jid=5313313002
