source	reason	title	company	location	url
smartrecruiters-api	title	Banking Sector | Quality Assurance Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100391388-banking-sector-quality-assurance-engineer
smartrecruiters-api	title	OutSystems | Developer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100391225-outsystems-developer
smartrecruiters-api	title	Banking Sector | Manual Tester | French	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100390925-banking-sector-manual-tester-french
smartrecruiters-api	title	Creative Tech | Senior Drupal Developer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100380055-creative-tech-senior-drupal-developer
smartrecruiters-api	title	Retail & Ecommerce | .NET and Kubernetes Developer	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100377485-retail-ecommerce-net-and-kubernetes-developer
smartrecruiters-api	title	Banking Sector | Business Analyst (French Speaker)	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100372376-banking-sector-business-analyst-french-speaker
smartrecruiters-api	title	Banking Sector | Business Analyst (French)	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100373325-banking-sector-business-analyst-french
smartrecruiters-api	title	Banking Sector | Business Analyst	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100371991-banking-sector-business-analyst
smartrecruiters-api	title	Banking Sector | Business Analyst	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000100372845-banking-sector-business-analyst
smartrecruiters-api	location	Consultant.e Senior Data Engineer AWS H/F	Devoteam	Lyon, Auvergne-Rhône-Alpes, France	https://jobs.smartrecruiters.com/Devoteam/744000100267324-consultant-e-senior-data-engineer-aws-h-f
smartrecruiters-api	title	Consultant SAP FI/CO - Niveau Confirmé H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000100253458-consultant-sap-fi-co-niveau-confirm-h-f
smartrecruiters-api	title	Consultant Senior Expert Apigee (H/F) – Configuration et Développement sur la plateforme Apigee	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000100237907-consultant-senior-expert-apigee-h-f-configuration-et-d-veloppement-sur-la-plateforme-apigee
smartrecruiters-api	title	Scrum Master H/F	Devoteam	Nantes, Pays de la Loire, France	https://jobs.smartrecruiters.com/Devoteam/744000100208972-scrum-master-h-f
smartrecruiters-api	title	Consultant API Management - H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000100204335-consultant-api-management-h-f
smartrecruiters-api	location	LEAD IA & AGENTIC (H/F) (SENIOR)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000100201445-lead-ia-agentic-h-f-senior
smartrecruiters-api	title	Especialista en Seguridad Cloud (Azure, AWS, GCP)	Devoteam	Madrid, MD, Spain	https://jobs.smartrecruiters.com/Devoteam/744000100096401-especialista-en-seguridad-cloud-azure-aws-gcp
smartrecruiters-api	title	Consultant Infrastructure Réseau (H/F)	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000100047992-consultant-infrastructure-r-seau-h-f
smartrecruiters-api	title	Microsoft M365 Copilot Solution and Presales Architect	Devoteam	Machelen, Vlaanderen, Belgium	https://jobs.smartrecruiters.com/Devoteam/744000099919325-microsoft-m365-copilot-solution-and-presales-architect
smartrecruiters-api	title	Expert Devops Kubernetes H/F	Devoteam	Toulouse, Occitanie, France	https://jobs.smartrecruiters.com/Devoteam/744000099805915-expert-devops-kubernetes-h-f
smartrecruiters-api	title	Squad Leader - Architecte infrastructure cloud H/F	Devoteam	Toulouse, Occitanie, France	https://jobs.smartrecruiters.com/Devoteam/744000099805595-squad-leader-architecte-infrastructure-cloud-h-f
smartrecruiters-api	title	DevSecOps H/F	Devoteam	Toulouse, Occitanie, France	https://jobs.smartrecruiters.com/Devoteam/744000099798686-devsecops-h-f
smartrecruiters-api	title	Architecte Cybersécurité H/F	Devoteam	Toulouse, Occitanie, France	https://jobs.smartrecruiters.com/Devoteam/744000099800595-architecte-cybers-curit-h-f
smartrecruiters-api	title	Cybersecurity Analyst (SOC L2)	Devoteam	Barcelona, CT, Spain	https://jobs.smartrecruiters.com/Devoteam/744000099777404-cybersecurity-analyst-soc-l2
smartrecruiters-api	title	Cloud Infrastructure Engineer (100% teleworking)	Devoteam	Madrid, MD, Spain, Remote	https://jobs.smartrecruiters.com/Devoteam/744000099732381-cloud-infrastructure-engineer-100-teleworking
smartrecruiters-api	title	Cloud Security Service  (AWS)	Devoteam	Madrid, MD, Spain, Remote	https://jobs.smartrecruiters.com/Devoteam/744000099732971-cloud-security-service-aws
smartrecruiters-api	title	Creative Tech - FINANCE - Business Analyst IT H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000099556655-creative-tech-finance-business-analyst-it-h-f
smartrecruiters-api	title	Creative Tech - FINANCE - Business Analyst Finance H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000099556185-creative-tech-finance-business-analyst-finance-h-f
smartrecruiters-api	title	Consultant Technico-Fonctionnel Salesforce H/F - Creative Tech - C360	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000099552497-consultant-technico-fonctionnel-salesforce-h-f-creative-tech-c360
smartrecruiters-api	title	Google Cloud Lead Data Architect	Devoteam	Machelen, Vlaams Gewest, Belgium	https://jobs.smartrecruiters.com/Devoteam/744000099537546-google-cloud-lead-data-architect
smartrecruiters-api	title	Lead data architect / crew manager	Devoteam	Machelen, Vlaanderen, Belgium	https://jobs.smartrecruiters.com/Devoteam/744000099537893-lead-data-architect-crew-manager
smartrecruiters-api	title	Projectmanager ICT	Devoteam	Machelen, Vlaams Gewest, Belgium	https://jobs.smartrecruiters.com/Devoteam/744000099506335-projectmanager-ict
smartrecruiters-api	location	Rid med på AI-bølgen som erfaren ServiceNow konsulent	Devoteam	København, , Denmark	https://jobs.smartrecruiters.com/Devoteam/744000099494105-rid-med-p-ai-b-lgen-som-erfaren-servicenow-konsulent
smartrecruiters-api	title	Ingénieur Système  (H/F)	Devoteam	Nantes , FRANCE, France, Remote	https://jobs.smartrecruiters.com/Devoteam/744000099493124-ing-nieur-syst-me-h-f
smartrecruiters-api	title	Développeur Front-End Angular F/H	Devoteam	Lyon, Auvergne-Rhône-Alpes, France	https://jobs.smartrecruiters.com/Devoteam/744000099400735-d-veloppeur-front-end-angular-f-h
smartrecruiters-api	location	Product Owner Data & AI	Devoteam	Machelen, Vlaanderen, Belgium	https://jobs.smartrecruiters.com/Devoteam/744000099394925-product-owner-data-ai
smartrecruiters-api	title	Consultant Atlassian H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000099359006-consultant-atlassian-h-f
smartrecruiters-api	title	Consultant Atlassian  H/F	Devoteam	Toulouse, Occitanie, France	https://jobs.smartrecruiters.com/Devoteam/744000099359299-consultant-atlassian-h-f
smartrecruiters-api	title	Retail & E-Commerce | .NET Developer	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000099336970-retail-e-commerce-net-developer
smartrecruiters-api	location	Senior Data Engineer (H/F)	Devoteam	Casablanca, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000098917867-senior-data-engineer-h-f
smartrecruiters-api	title	Trainee - Future Leaders Program	Devoteam	Riyadh, Riyadh Province, Saudi Arabia	https://jobs.smartrecruiters.com/Devoteam/744000098820475-trainee-future-leaders-program
smartrecruiters-api	title	Engagement Manager ServiceNow (F/H)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000098120425-engagement-manager-servicenow-f-h
smartrecruiters-api	title	Data Architect	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000098087109-data-architect
smartrecruiters-api	title	Data Privacy Consultant	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000098086986-data-privacy-consultant
smartrecruiters-api	title	Senior Data Modeler	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000098087395-senior-data-modeler
smartrecruiters-api	title	Expert Réseau & Sécurité – Data Center (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000097729815-expert-r-seau-s-curit-data-center-h-f
smartrecruiters-api	title	ServiceNow Presales Specialist	Devoteam	Madrid, MD, Spain, Remote	https://jobs.smartrecruiters.com/Devoteam/744000097034921-servicenow-presales-specialist
smartrecruiters-api	title	Google Cloud DevOps Engineer	Devoteam	Madrid, MD, Spain	https://jobs.smartrecruiters.com/Devoteam/744000096982751-google-cloud-devops-engineer
smartrecruiters-api	title	Técnico Soporte N1 - 24/7 (con inglés y francés)	Devoteam	Madrid, MD, Spain, Remote	https://jobs.smartrecruiters.com/Devoteam/744000096788516-t-cnico-soporte-n1-24-7-con-ingl-s-y-franc-s
smartrecruiters-api	title	Desarrollador .NET Core 8	Devoteam	Madrid, MD, Spain	https://jobs.smartrecruiters.com/Devoteam/744000096585347-desarrollador-net-core-8
smartrecruiters-api	title	Lead Data Platform Architect – Azure & Databricks	Devoteam	Sentrum, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000096387896-lead-data-platform-architect-azure-databricks
smartrecruiters-api	title	Principal Azure Architect – Bli en faglig spydspiss hos Devoteam	Devoteam	Sentrum, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000096385841-principal-azure-architect-bli-en-faglig-spydspiss-hos-devoteam
smartrecruiters-api	title	Lead the AI Frontier: Principal Architect – Microsoft Copilot & Power Platform	Devoteam	Sentrum, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000096358081-lead-the-ai-frontier-principal-architect-microsoft-copilot-power-platform
smartrecruiters-api	title	Consulto Técnico Cyber Ark (Barcelona)	Devoteam	Barcelona, CT, Spain	https://jobs.smartrecruiters.com/Devoteam/744000095901065-consulto-t-cnico-cyber-ark-barcelona
smartrecruiters-api	title	Développeur Power Platform F/H	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095703193-d-veloppeur-power-platform-f-h
smartrecruiters-api	title	Développeur Senior Angular	Devoteam	Tunis, Tunis, Tunisia, Remote	https://jobs.smartrecruiters.com/Devoteam/744000095648565-d-veloppeur-senior-angular
smartrecruiters-api	title	Digital Workplace Engineer (Google Workspace) (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095490515-digital-workplace-engineer-google-workspace-h-f
smartrecruiters-api	title	Product Manager Digital Workplace & AI (Google Workspace & Gemini) (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095489865-product-manager-digital-workplace-ai-google-workspace-gemini-h-f
smartrecruiters-api	title	Référent technique SAP ABAP/FIORI H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095441681-r-f-rent-technique-sap-abap-fiori-h-f
smartrecruiters-api	title	Data Governance Consultant	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000095436016-data-governance-consultant
smartrecruiters-api	title	Consultant Senior SAP SD OTC H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095436408-consultant-senior-sap-sd-otc-h-f
smartrecruiters-api	title	Consultant SAP ABAP (confirmé) H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095429522-consultant-sap-abap-confirm-h-f
smartrecruiters-api	title	Tech Lead - Développeur SAP BTP expert H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095431995-tech-lead-d-veloppeur-sap-btp-expert-h-f
smartrecruiters-api	title	Chef de projet SAP H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000095430342-chef-de-projet-sap-h-f
smartrecruiters-api	title	Consultant Senior VOC (Vulnerability Operations Center) - H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000094803015-consultant-senior-voc-vulnerability-operations-center-h-f
smartrecruiters-api	location	Banking Sector | Data Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000094460445-banking-sector-data-engineer
smartrecruiters-api	title	Ingénieur Support Applicatif / Technique	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000094410578-ing-nieur-support-applicatif-technique
smartrecruiters-api	title	Lead Développeur Android	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000093710110-lead-d-veloppeur-android
smartrecruiters-api	title	Senior Développeur Back-End JAVA 17 ou plus	Devoteam	Tunis, Tunis, Tunisia, Remote	https://jobs.smartrecruiters.com/Devoteam/744000093703375-senior-d-veloppeur-back-end-java-17-ou-plus
smartrecruiters-api	title	Ingénieur Réseau & Sécurité N3 BUILD (H/F)	Devoteam	Levallois Perret, Île-de-France, France	https://jobs.smartrecruiters.com/Devoteam/744000093243595-ing-nieur-r-seau-s-curit-n3-build-h-f
smartrecruiters-api	title	Analyste SOC - H/F	Devoteam	Ile-de-France, FR-IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000090125065-analyste-soc-h-f
smartrecruiters-api	title	Développeur FullStack Java Angular Senior (H/F) | Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000089714644-d-veloppeur-fullstack-java-angular-senior-h-f-devoteam-maroc-nearshore
smartrecruiters-api	title	Senior Fullstack Java Angular Developer | Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000089683345-senior-fullstack-java-angular-developer-devoteam-maroc-nearshore
smartrecruiters-api	title	Développeur(se) Back-End Python Senior| Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco, Remote	https://jobs.smartrecruiters.com/Devoteam/744000089661755-d-veloppeur-se-back-end-python-senior-devoteam-maroc-nearshore
smartrecruiters-api	location	Lead Consultant Data Engineer (MS Fabric) (H/F)	Devoteam	Casablanca/Rabat, MOROCCO, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000089473142-lead-consultant-data-engineer-ms-fabric-h-f
smartrecruiters-api	title	Développeur FullStack Java Angular | Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000089293726-d-veloppeur-fullstack-java-angular-devoteam-maroc-nearshore
smartrecruiters-api	title	Technical Lead (Java/Angular) (H/F)	Devoteam	Casablanca, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000089044125-technical-lead-java-angular-h-f
smartrecruiters-api	title	Product Owner Data – Transformation Digitale - GCP	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000089003585-product-owner-data-transformation-digitale-gcp
smartrecruiters-api	title	Sikkerhetsarkitekt til komplekse transformasjonsprosjekter	Devoteam	Sentrum, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000088797796-sikkerhetsarkitekt-til-komplekse-transformasjonsprosjekter
smartrecruiters-api	title	Modern data Stack - Solution Architecte Snowflake	Devoteam	Levallois, , France	https://jobs.smartrecruiters.com/Devoteam/744000088702485-modern-data-stack-solution-architecte-snowflake
smartrecruiters-api	title	Modern data Stack - Product Owner Data & IA - Snowflake	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000088699425-modern-data-stack-product-owner-data-ia-snowflake
smartrecruiters-api	title	Consultant Devops - Azure	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087865135-consultant-devops-azure
smartrecruiters-api	title	Consultant SMSI_PCA	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000087643106-consultant-smsi-pca
smartrecruiters-api	title	Distributed Cloud | Data Pipeline Specialist	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087191855-distributed-cloud-data-pipeline-specialist
smartrecruiters-api	location	Distributed Cloud | Azure Data Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087190426-distributed-cloud-azure-data-engineer
smartrecruiters-api	location	Distributed Cloud | Azure Data Engineer	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087190436-distributed-cloud-azure-data-engineer
smartrecruiters-api	location	Distributed Cloud | GCP Data Engineer	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087186889-distributed-cloud-gcp-data-engineer
smartrecruiters-api	location	Distributed Cloud | GCP Data Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087188585-distributed-cloud-gcp-data-engineer
smartrecruiters-api	location	Distributed Cloud | AWS Data Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087185791-distributed-cloud-aws-data-engineer
smartrecruiters-api	title	Distributed Cloud | TIBCO Integration Engineer	Devoteam	Lisboa, Lisboa, Portugal, Remote	https://jobs.smartrecruiters.com/Devoteam/744000087181517-distributed-cloud-tibco-integration-engineer
smartrecruiters-api	title	Distributed Cloud | Terraform Expert	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087174856-distributed-cloud-terraform-expert
smartrecruiters-api	title	Distributed Cloud | Cloud Engineer	Devoteam	Lisboa, Lisboa, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087176285-distributed-cloud-cloud-engineer
smartrecruiters-api	title	Distributed Cloud | Cloud Engineer	Devoteam	Porto, Porto, Portugal	https://jobs.smartrecruiters.com/Devoteam/744000087175792-distributed-cloud-cloud-engineer
smartrecruiters-api	title	Consultor Técnico CyberArk	Devoteam	Madrid, MD, Spain	https://jobs.smartrecruiters.com/Devoteam/744000087130240-consultor-t-cnico-cyberark
smartrecruiters-api	location	Data Engineer senior GCP (H/F) Devoteam Maroc Nearshore	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087113401-data-engineer-senior-gcp-h-f-devoteam-maroc-nearshore
smartrecruiters-api	title	Ingénieur DevOps Kubernetes Senior| Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087112984-ing-nieur-devops-kubernetes-senior-devoteam-maroc-nearshore
smartrecruiters-api	title	Développeur FullStack Node.js / Vue.js Senior| Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087112048-d-veloppeur-fullstack-node-js-vue-js-senior-devoteam-maroc-nearshore
smartrecruiters-api	title	Ingénieur QA Automation (H/F) Senior Devoteam Nearshore	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087111975-ing-nieur-qa-automation-h-f-senior-devoteam-nearshore
smartrecruiters-api	title	Expert DevOps SRE Engineer | Devoteam Maroc Nearshore	Devoteam	Rabat, , Morocco	https://jobs.smartrecruiters.com/Devoteam/744000087111339-expert-devops-sre-engineer-devoteam-maroc-nearshore
smartrecruiters-api	title	Architecte Réseau & Sécurité H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000087062375-architecte-r-seau-s-curit-h-f
smartrecruiters-api	title	Architecte Solution Cloud Native & IA agentique - H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000086900015-architecte-solution-cloud-native-ia-agentique-h-f
smartrecruiters-api	title	Architect ServiceNow (F/H)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000086331405-architect-servicenow-f-h
smartrecruiters-api	title	Data Cloud Engineer GCP (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000085849726-data-cloud-engineer-gcp-h-f
smartrecruiters-api	title	Practice Manager – Identity & Access Management (IAM/IAG/PAM)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000085545976-practice-manager-identity-access-management-iam-iag-pam
smartrecruiters-api	title	Ingénieur/ Expert Openstack F/H	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000085531325-ing-nieur-expert-openstack-f-h
smartrecruiters-api	location	Junior AI Engineer	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000084224933-junior-ai-engineer
smartrecruiters-api	title	Ingénieur QA/Testeur H/F	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000083947447-ing-nieur-qa-testeur-h-f
smartrecruiters-api	title	Freelance Cybersecurity Consultant (EU SECRET Clearance Required)	Devoteam	Praha 1, Hlavní město Praha, Czechia	https://jobs.smartrecruiters.com/Devoteam/744000083862357-freelance-cybersecurity-consultant-eu-secret-clearance-required
smartrecruiters-api	title	QA Automation (H/F) Nearshore (Cooptation)	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000083243875-qa-automation-h-f-nearshore-cooptation
smartrecruiters-api	title	Ingénieur Réseau & Sécurité H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000083213735-ing-nieur-r-seau-s-curit-h-f
smartrecruiters-api	title	Desarrollador Golang + GCP	Devoteam	Madrid, MD, Spain, Remote	https://jobs.smartrecruiters.com/Devoteam/744000082474235-desarrollador-golang-gcp
smartrecruiters-api	title	DevOps Engineer – GCP	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000082430621-devops-engineer-gcp
smartrecruiters-api	title	Consultant.e Atlassian	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000082248095-consultant-e-atlassian
smartrecruiters-api	title	Vulnerability Manager	Devoteam	Annecy, Auvergne-Rhône-Alpes, France	https://jobs.smartrecruiters.com/Devoteam/744000082243576-vulnerability-manager
smartrecruiters-api	location	Tech Lead ML Engineer H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000081273716-tech-lead-ml-engineer-h-f
smartrecruiters-api	title	Tech Leader Observabilité - H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000081265576-tech-leader-observabilit-h-f
smartrecruiters-api	title	Ingénieur(e) de Production DevOps	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000081006737-ing-nieur-e-de-production-devops
smartrecruiters-api	title	Lead FinOps - H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000080825932-lead-finops-h-f
smartrecruiters-api	title	Développeur Senior FullStack JS ( Vue/React/Node)	Devoteam	Tunis, Tunis, Tunisia	https://jobs.smartrecruiters.com/Devoteam/744000080748055-d-veloppeur-senior-fullstack-js-vue-react-node
smartrecruiters-api	title	Gitlab Platform Engineer H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000079963165-gitlab-platform-engineer-h-f
smartrecruiters-api	location	Cloud Data Engineer SQL GCP (H/F) (Devoteam Nearshore) (Cooptation)	Devoteam	Beni-Mellal, Béni Mellal-Khenifra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000079886163-cloud-data-engineer-sql-gcp-h-f-devoteam-nearshore-cooptation
smartrecruiters-api	title	Ingénieur Sécurité AWS  (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000079656198-ing-nieur-s-curit-aws-h-f
smartrecruiters-api	title	Ingénieur Cybersécurité Microsoft (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000079431665-ing-nieur-cybers-curit-microsoft-h-f
smartrecruiters-api	title	Data Product Manager	Devoteam	Levallois-Perret, Île-de-France, France	https://jobs.smartrecruiters.com/Devoteam/744000078646448-data-product-manager
smartrecruiters-api	title	Cloud devops engineer (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000077170736-cloud-devops-engineer-h-f
smartrecruiters-api	title	Architect Cloud GCP (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000077171526-architect-cloud-gcp-h-f
smartrecruiters-api	title	ServiceNow Løsningsarkitekt	Devoteam	Oslo, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000076985131-servicenow-l-sningsarkitekt
smartrecruiters-api	title	Chief Architect – ServiceNow	Devoteam	Oslo, Oslo, Norway	https://jobs.smartrecruiters.com/Devoteam/744000076984872-chief-architect-servicenow
smartrecruiters-api	location	AI Consultant	Devoteam	Riyadh, Riyadh Province, Saudi Arabia	https://jobs.smartrecruiters.com/Devoteam/744000076073545-ai-consultant
smartrecruiters-api	title	SOC N1/N2/ N3	Devoteam	Skhirat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000075846520-soc-n1-n2-n3
smartrecruiters-api	title	Ingénieur Développeur Front Vue.JS	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000075187375-ing-nieur-d-veloppeur-front-vue-js
smartrecruiters-api	title	Administrateur(rice) confirmé(e) de la plateforme Monday.com	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000074359340-administrateur-rice-confirm-e-de-la-plateforme-monday-com
smartrecruiters-api	title	One Identity Manager Senior Consultant	Devoteam	Bilbao, PV, Spain	https://jobs.smartrecruiters.com/Devoteam/744000074298469-one-identity-manager-senior-consultant
smartrecruiters-api	location	Modern Data Stack - Lead Data Engineer Snowflake - dbt	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000072681346-modern-data-stack-lead-data-engineer-snowflake-dbt
smartrecruiters-api	location	Modern Data Stack -  Data Engineer Snowflake / dbt	Devoteam	Levallois Perret, Île-de-France, France	https://jobs.smartrecruiters.com/Devoteam/744000072683705-modern-data-stack-data-engineer-snowflake-dbt
smartrecruiters-api	title	Senior Consultant - IT Strategy & Architecture d'entreprise (H/F)	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000072405505-senior-consultant-it-strategy-architecture-d-entreprise-h-f
smartrecruiters-api	title	Manager - Cyber Résilience H/F	Devoteam	Levallois-Perret, IDF, France	https://jobs.smartrecruiters.com/Devoteam/744000071959306-manager-cyber-r-silience-h-f
smartrecruiters-api	title	Consultant en sécurité offensive (Ethical Hacker)	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000071820515-consultant-en-s-curit-offensive-ethical-hacker
smartrecruiters-api	title	Consultant(e) GRC – Gouvernance Risques et Conformité	Devoteam	Rabat, Rabat-Salé-Kénitra, Morocco	https://jobs.smartrecruiters.com/Devoteam/744000071819504-consultant-e-grc-gouvernance-risques-et-conformit
